7970	810
4492	811
3024	812
5804	813
7790	814
4434	815
6294	816
4005	817
1776	818
4279	819
1359	820
6814	821
3532	822
5545	823
5227	824
3526	825
3674	826
3365	827
6682	828
86	829
1232	830
5202	831
499	832
2851	833
7130	834
17	835
8245	836
7903	837
2	838
1379	839
3489	840
21	841
7568	842
4012	843
62	844
8553	845
476	846
3501	847
1996	848
5985	849
4315	850
2865	851
1969	852
5081	853
8581	854
8534	855
4229	856
7357	857
3638	858
3248	859
3974	860
37	861
1488	862
6741	863
8303	864
6089	865
4331	866
20	867
751	868
3546	869
7564	870
4753	871
5009	872
5622	873
7244	874
157	875
6332	876
2130	877
3455	878
5084	879
3118	880
3998	881
3796	882
7933	883
1702	884
3342	885
1560	886
1603	887
2811	888
7	889
5161	890
5830	891
2348	892
107	893
8214	894
380	895
7975	896
52	897
6578	898
4562	899
1549	900
8355	901
7714	902
3016	903
7264	904
919	905
6775	906
4933	907
1277	908
6388	909
6429	910
4428	911
226	912
7981	913
6260	914
3804	915
193	916
531	917
3040	918
25	919
4178	920
4274	921
58	922
1089	923
216	924
8699	925
6905	926
2178	927
2772	928
1392	929
8372	930
7544	931
5	932
4276	933
6344	934
7054	935
4735	936
4714	937
5224	938
508	939
4257	940
3070	941
81	942
2000	943
3769	944
2790	945
7041	946
8474	947
5016	948
2275	949
6862	950
16	951
7997	952
3620	953
1023	954
8348	955
19	956
152	957
1119	958
68	959
5971	960
2458	961
128	962
6458	963
2834	964
4967	965
3913	966
653	967
2083	968
16	969
2659	970
826	971
8320	972
3200	973
2550	974
2078	975
383	976
6056	977
4935	978
641	979
2773	980
5431	981
7159	982
6013	983
1919	984
1276	985
6804	986
5759	987
424	988
4337	989
3717	990
4302	991
200	992
7657	993
2718	994
2850	995
1751	996
3544	997
986	998
114	999
7851	1000
3359	1001
1024	1002
320	1003
7474	1004
1249	1005
6548	1006
3829	1007
1818	1008
5939	1009
8580	1010
348	1011
5524	1012
5307	1013
6767	1014
7345	1015
6531	1016
5480	1017
486	1018
174	1019
622	1020
8602	1021
6127	1022
699	1023
742	1024
7183	1025
1302	1026
2215	1027
147	1028
11	1029
6	1030
5400	1031
1752	1032
8726	1033
6784	1034
530	1035
4389	1036
7548	1037
7913	1038
716	1039
6790	1040
2247	1041
2310	1042
5962	1043
2689	1044
4776	1045
11	1046
2375	1047
8229	1048
1364	1049
8402	1050
372	1051
3774	1052
784	1053
5168	1054
2652	1055
6925	1056
1806	1057
4247	1058
6155	1059
4783	1060
1108	1061
2225	1062
2210	1063
8460	1064
7510	1065
7680	1066
5385	1067
56	1068
1745	1069
4305	1070
7953	1071
6323	1072
1884	1073
4129	1074
7954	1075
1482	1076
1345	1077
1853	1078
4050	1079
6126	1080
2945	1081
7456	1082
145	1083
7245	1084
2213	1085
271	1086
8360	1087
4134	1088
5588	1089
6469	1090
5243	1091
1003	1092
4770	1093
920	1094
8509	1095
336	1096
1477	1097
7861	1098
3645	1099
8575	1100
3495	1101
2216	1102
7128	1103
6540	1104
714	1105
5432	1106
357	1107
3950	1108
9	1109
7983	1110
82	1111
19	1112
8393	1113
5725	1114
5390	1115
3466	1116
47	1117
22	1118
7798	1119
43	1120
4813	1121
8621	1122
8103	1123
3084	1124
4839	1125
6591	1126
3429	1127
3106	1128
7335	1129
3115	1130
1021	1131
5302	1132
6267	1133
5560	1134
5195	1135
6210	1136
339	1137
6327	1138
446	1139
3821	1140
109	1141
869	1142
1596	1143
1207	1144
4207	1145
7519	1146
3673	1147
17	1148
3030	1149
113	1150
2431	1151
6955	1152
44	1153
6825	1154
7409	1155
3236	1156
6049	1157
1980	1158
7768	1159
4255	1160
8001	1161
2427	1162
1759	1163
1402	1164
3921	1165
765	1166
4664	1167
6683	1168
5149	1169
3983	1170
5207	1171
6322	1172
1224	1173
3934	1174
4116	1175
122	1176
8	1177
5657	1178
503	1179
167	1180
5481	1181
2609	1182
492	1183
4732	1184
7609	1185
4879	1186
5717	1187
14	1188
2062	1189
197	1190
1856	1191
4977	1192
341	1193
3221	1194
907	1195
6138	1196
5	1197
7391	1198
6630	1199
3230	1200
7811	1201
347	1202
37	1203
77	1204
3264	1205
1504	1206
7200	1207
3820	1208
8552	1209
5319	1210
4520	1211
3	1212
260	1213
5040	1214
3671	1215
6994	1216
1825	1217
6930	1218
6543	1219
179	1220
7215	1221
2762	1222
521	1223
7449	1224
2965	1225
8312	1226
2465	1227
93	1228
1090	1229
3589	1230
185	1231
8464	1232
5474	1233
4938	1234
19	1235
2853	1236
7134	1237
8472	1238
3204	1239
8517	1240
2761	1241
1511	1242
2983	1243
5265	1244
4443	1245
6607	1246
4342	1247
6415	1248
4609	1249
3374	1250
2511	1251
92	1252
8215	1253
7042	1254
5190	1255
8562	1256
616	1257
7621	1258
4418	1259
7117	1260
6072	1261
4978	1262
2822	1263
5083	1264
980	1265
4678	1266
5719	1267
6679	1268
485	1269
435	1270
7994	1271
1509	1272
10	1273
51	1274
1646	1275
4188	1276
1587	1277
5801	1278
43	1279
202	1280
3157	1281
318	1282
8	1283
4291	1284
4112	1285
6564	1286
5881	1287
839	1288
59	1289
5047	1290
7655	1291
2505	1292
5790	1293
5755	1294
6024	1295
5039	1296
395	1297
2943	1298
205	1299
28	1300
2485	1301
3006	1302
6263	1303
7504	1304
4089	1305
3819	1306
947	1307
2556	1308
3916	1309
169	1310
1165	1311
7650	1312
7648	1313
5106	1314
6033	1315
6360	1316
41	1317
8292	1318
1638	1319
7525	1320
7991	1321
8327	1322
6316	1323
5014	1324
6240	1325
5895	1326
2826	1327
726	1328
3460	1329
4672	1330
905	1331
719	1332
1153	1333
1680	1334
6132	1335
5231	1336
1536	1337
6103	1338
5018	1339
228	1340
1655	1341
5948	1342
43	1343
5306	1344
4778	1345
8483	1346
8629	1347
5303	1348
7009	1349
7243	1350
3497	1351
5516	1352
7741	1353
7753	1354
8544	1355
4327	1356
3914	1357
525	1358
2033	1359
6479	1360
1459	1361
1	1362
852	1363
603	1364
7592	1365
421	1366
1870	1367
7181	1368
2401	1369
2136	1370
4633	1371
253	1372
1530	1373
902	1374
2949	1375
6324	1376
3518	1377
1615	1378
53	1379
8762	1380
4719	1381
1004	1382
7422	1383
270	1384
5255	1385
6515	1386
8209	1387
4420	1388
5765	1389
3188	1390
2146	1391
1816	1392
1012	1393
3198	1394
295	1395
1612	1396
6438	1397
3041	1398
307	1399
6812	1400
64	1401
779	1402
190	1403
8296	1404
8719	1405
1967	1406
31	1407
8118	1408
1102	1409
3737	1410
371	1412
11	1413
101	1414
1743	1415
2218	1416
72	1417
7586	1418
4358	1419
1060	1420
563	1421
5490	1422
7175	1423
8656	1424
3500	1425
7530	1426
12	1427
2971	1428
4540	1429
6036	1430
11	1431
2533	1432
7778	1433
1944	1434
2414	1435
277	1436
4218	1437
7955	1438
8063	1439
2984	1440
6944	1441
6937	1442
6134	1443
8179	1444
223	1445
6353	1446
4468	1447
5296	1448
8112	1449
166	1450
610	1451
2491	1452
5139	1453
4739	1454
2758	1455
4482	1456
6005	1457
1241	1458
163	1459
2397	1460
7642	1461
214	1462
1674	1463
746	1464
8585	1465
7106	1466
8066	1467
233	1468
1133	1469
6504	1470
3279	1471
242	1472
1698	1473
4168	1474
6165	1475
7443	1476
6616	1477
364	1478
6075	1479
1554	1480
589	1481
228	1482
183	1483
8431	1484
2064	1485
5966	1486
4067	1487
5408	1488
6589	1489
3034	1490
75	1491
6802	1492
522	1493
332	1494
8673	1495
5100	1496
5127	1497
1463	1498
8374	1499
5097	1500
1799	1501
5805	1502
2942	1503
3291	1504
4011	1505
28	1506
6404	1507
3171	1508
7517	1509
1876	1510
5471	1511
302	1512
5406	1513
1824	1514
54	1515
3468	1516
7	1517
251	1518
5363	1519
248	1520
30	1521
7658	1522
1	1523
1421	1524
6556	1525
2233	1526
6108	1527
8653	1528
4400	1529
2400	1530
8159	1531
5619	1532
8383	1533
1991	1534
284	1535
1792	1536
7108	1537
2886	1538
288	1539
1390	1540
5940	1541
1431	1542
7505	1543
1370	1544
5713	1545
7455	1546
7924	1547
7400	1548
130	1549
4436	1550
1852	1551
489	1552
8206	1553
2952	1554
7713	1555
932	1556
6900	1557
5221	1558
6574	1559
1029	1560
192	1561
4293	1562
3924	1563
2673	1564
1524	1565
30	1566
4215	1567
4265	1568
7350	1569
1847	1570
4146	1571
662	1572
8082	1573
7604	1574
3563	1575
4398	1576
189	1577
2911	1578
6715	1579
2063	1580
855	1581
6018	1582
2330	1583
6751	1584
354	1585
7275	1586
158	1587
5359	1588
5964	1589
834	1590
8448	1591
127	1592
672	1593
3383	1594
526	1595
207	1596
7652	1597
3101	1598
2813	1599
3075	1600
8101	1601
504	1602
5448	1603
1294	1604
4594	1605
4285	1606
807	1607
5572	1608
1739	1609
377	1610
6909	1611
7191	1612
7206	1613
191	1614
8254	1615
6678	1616
5591	1617
7894	1618
4113	1619
5479	1620
8390	1621
4661	1622
7935	1623
8599	1624
8532	1625
36	1626
7378	1627
4955	1628
6433	1629
2964	1630
3949	1631
1614	1632
7493	1633
3927	1634
7329	1635
15	1636
3120	1637
2584	1638
3982	1639
3939	1640
3833	1641
2607	1642
5915	1643
2281	1644
219	1645
1312	1646
1	1647
5656	1648
2460	1649
5393	1650
3652	1651
6823	1652
4961	1653
2302	1654
1756	1655
5163	1656
7020	1657
321	1658
1161	1659
373	1660
6864	1661
922	1662
3213	1663
4133	1664
978	1665
8566	1666
276	1667
6118	1668
3315	1669
2392	1670
1435	1671
6481	1672
2035	1673
3323	1674
6778	1675
881	1676
1581	1677
7346	1678
2365	1679
2261	1680
592	1681
496	1682
2243	1683
5312	1684
1583	1685
143	1686
192	1687
7395	1688
8352	1689
7406	1690
97	1691
266	1692
2698	1693
8613	1694
6274	1695
5873	1696
936	1697
257	1698
4502	1699
1281	1700
2973	1701
888	1702
509	1703
8560	1704
4989	1705
365	1706
3015	1707
3450	1708
69	1709
5596	1710
5947	1711
5570	1712
1906	1713
186	1714
1313	1715
8476	1716
6811	1717
8756	1718
7439	1719
285	1720
8081	1721
210	1722
3499	1723
3906	1724
1734	1725
6530	1726
6887	1727
3045	1728
1891	1729
808	1730
407	1731
8444	1732
3366	1733
4204	1734
7806	1735
825	1736
24	1737
3260	1738
16	1739
80	1740
7649	1741
3431	1742
659	1743
3396	1744
4137	1745
2334	1746
8545	1747
6160	1748
6275	1749
5436	1750
5136	1751
8324	1752
1205	1753
8237	1754
6208	1755
5705	1756
8212	1757
3814	1758
6143	1759
7247	1760
1815	1761
1730	1762
8222	1763
4572	1764
6507	1765
3567	1766
5904	1767
159	1768
3909	1769
1881	1770
5541	1771
6671	1772
254	1773
5460	1774
4330	1775
1202	1776
2382	1777
12	1778
5872	1779
364	1780
1	1781
5844	1782
8	1783
3894	1784
162	1785
6659	1786
4377	1787
1624	1788
1295	1789
7037	1790
1140	1791
1801	1792
1918	1793
1158	1794
1548	1795
7820	1796
18	1797
7424	1798
376	1799
2126	1800
940	1801
6101	1802
4437	1803
2910	1804
3948	1805
6202	1806
6579	1807
5214	1808
819	1809
7343	1810
3434	1811
1342	1812
8201	1813
6046	1814
22	1815
2429	1816
1753	1817
421	1818
6406	1819
1350	1820
8685	1821
204	1822
6738	1823
7276	1824
429	1825
6832	1826
4890	1827
3212	1828
8169	1829
8233	1830
6704	1831
3547	1832
2831	1833
8340	1834
267	1835
399	1836
1373	1837
2250	1838
3224	1839
5437	1840
2496	1841
1687	1842
4452	1843
2398	1844
5282	1845
5706	1846
4427	1847
3512	1848
5557	1849
7631	1850
4600	1851
938	1852
1462	1853
2643	1854
1692	1855
2459	1856
160	1857
1550	1859
6315	1860
8745	1861
7822	1862
3706	1863
4777	1864
467	1865
298	1866
5276	1867
7429	1868
7064	1869
4513	1870
22	1871
5599	1872
7425	1873
3	1874
6739	1875
4130	1876
80	1877
3375	1878
652	1879
6643	1880
5420	1881
8031	1882
2992	1883
4119	1884
1008	1885
3052	1886
3376	1887
1428	1888
684	1889
4073	1890
4742	1891
955	1892
2954	1893
4971	1894
3184	1895
7959	1896
5760	1897
403	1898
5151	1899
3127	1900
7978	1901
20	1902
4412	1903
458	1904
356	1905
1470	1906
4638	1907
6085	1908
5682	1909
916	1910
6078	1911
4641	1912
3457	1913
704	1914
4222	1915
5113	1916
4851	1917
6142	1918
574	1919
2845	1920
7471	1921
402	1922
4511	1923
5394	1924
98	1925
5640	1926
2220	1927
2150	1928
7852	1929
8260	1930
7659	1931
6093	1932
8521	1933
1	1934
5534	1935
212	1936
1000	1937
484	1938
5764	1939
6278	1940
7876	1941
6	1942
6311	1943
6306	1944
2854	1945
90	1946
249	1947
7748	1948
62	1949
6286	1950
6158	1951
1480	1952
4010	1953
6509	1954
1619	1955
1121	1956
924	1957
3700	1958
870	1959
64	1960
792	1961
4856	1962
8238	1963
5154	1964
650	1965
7678	1966
5402	1967
185	1968
109	1969
8559	1970
1340	1971
6498	1972
2172	1973
4970	1974
6068	1975
491	1976
8504	1977
194	1978
7026	1979
7144	1980
4036	1981
6494	1982
4666	1983
7204	1984
8598	1985
7800	1986
812	1987
818	1988
5038	1989
7979	1990
729	1991
1679	1992
5747	1993
269	1994
16	1995
36	1996
6064	1997
6985	1998
1020	1999
5710	2000
4848	2001
199	2002
1671	2003
8721	2004
3584	2005
8561	2006
6915	2007
7915	2008
5812	2009
1172	2010
8246	2011
2697	2012
7761	2013
7737	2014
2675	2015
1	2016
6403	2017
3426	2018
5065	2019
2036	2020
450	2021
7546	2022
2974	2023
918	2024
799	2025
7476	2026
2304	2027
1018	2028
7488	2029
2245	2030
5456	2031
1917	2032
1767	2033
316	2034
8387	2035
6830	2036
2785	2037
63	2038
1622	2039
1228	2040
4596	2041
2267	2042
9	2043
6424	2044
448	2045
3080	2046
4835	2047
4156	2048
2885	2049
767	2050
1361	2051
5806	2052
3107	2053
1112	2054
1371	2055
8165	2056
2084	2057
5001	2058
4474	2059
2820	2060
5347	2061
2595	2062
2443	2063
6175	2064
186	2065
7619	2066
5013	2067
6428	2068
1078	2069
313	2070
5934	2071
6237	2072
4092	2073
2185	2074
7107	2075
2934	2076
512	2077
96	2078
7362	2079
3765	2080
4849	2081
366	2082
2868	2083
43	2084
7210	2085
2939	2086
6084	2087
1046	2088
7368	2089
4480	2090
8758	2091
2843	2092
6206	2093
4141	2094
4869	2095
983	2096
7938	2097
7552	2098
3975	2099
829	2100
84	2101
2229	2102
6076	2103
6913	2104
8193	2105
2326	2106
3599	2107
7231	2108
3886	2109
2483	2110
3424	2111
2680	2112
1171	2113
6684	2114
4450	2115
23	2116
3060	2117
3545	2118
5935	2119
3131	2120
1011	2121
7541	2122
2308	2123
5952	2124
9	2125
2585	2126
1970	2127
8290	2128
6236	2129
1134	2130
434	2131
8113	2132
1156	2133
1187	2134
3870	2135
3317	2136
2613	2137
4107	2138
6273	2139
2962	2140
3935	2141
6685	2142
960	2143
609	2144
4865	2145
286	2146
6537	2147
7103	2148
8494	2149
2788	2150
3402	2151
1100	2152
3861	2153
506	2154
1664	2155
1840	2156
1073	2157
310	2158
3723	2159
3633	2160
4793	2161
4796	2163
3899	2164
35	2165
3341	2166
4415	2167
5841	2168
373	2169
4043	2170
3734	2171
3288	2172
8115	2173
1358	2174
8729	2175
5828	2176
4087	2177
2975	2178
106	2179
7891	2180
7075	2181
5148	2182
3770	2183
3087	2184
3623	2185
1310	2186
2090	2187
4883	2188
222	2189
4838	2190
396	2191
8445	2192
5703	2193
6612	2194
1725	2195
2501	2196
4804	2197
39	2198
6888	2199
527	2200
8407	2201
2752	2202
6048	2203
4857	2204
1067	2205
5281	2206
1811	2207
184	2208
4788	2209
65	2210
1113	2211
221	2212
4224	2213
1755	2214
2059	2215
3242	2216
3266	2217
1331	2218
4485	2219
6608	2220
5248	2221
1465	2222
348	2223
2717	2224
6785	2225
1050	2226
5267	2227
5972	2228
93	2229
7508	2230
6733	2231
7068	2232
5860	2233
6066	2234
8357	2235
4189	2236
1997	2237
6172	2238
7700	2239
6819	2240
6849	2241
4125	2242
5777	2243
7858	2244
762	2245
3502	2246
8558	2247
363	2248
6354	2249
241	2250
2658	2251
2532	2252
1125	2253
125	2254
2446	2255
1239	2256
3306	2257
99	2258
4871	2259
3316	2260
56	2261
6662	2262
5424	2263
8420	2264
1901	2265
3234	2266
5007	2267
7948	2268
1709	2269
3433	2270
3309	2271
4701	2272
213	2273
2305	2274
6697	2275
27	2276
5350	2277
7888	2278
2	2279
105	2280
369	2281
2684	2282
5732	2283
1336	2284
3304	2285
3817	2286
5374	2287
6303	2288
3892	2289
6008	2290
5992	2291
6190	2292
1442	2293
8076	2294
2694	2295
5821	2296
394	2297
8511	2298
7433	2299
4239	2300
7098	2301
7728	2302
397	2303
6604	2304
1226	2305
6856	2306
874	2307
5743	2308
1479	2309
1886	2310
4916	2311
6164	2312
7369	2313
4852	2314
6735	2315
5396	2316
2340	2317
3990	2318
5404	2319
5288	2320
7518	2321
4863	2322
4698	2323
2669	2324
4008	2325
6817	2326
2856	2327
6559	2328
5409	2329
7577	2330
6781	2331
3960	2332
3031	2333
5064	2334
4526	2335
7922	2336
7281	2337
5465	2338
5532	2339
951	2340
4814	2341
549	2342
83	2343
12	2344
6703	2345
7006	2346
3659	2347
4056	2348
6686	2349
3727	2350
6552	2351
6339	2352
5892	2353
5186	2354
639	2355
941	2356
909	2357
1552	2358
2279	2359
6485	2360
77	2361
7610	2362
7841	2363
369	2364
8436	2365
898	2366
2368	2367
4710	2368
8787	2369
2183	2370
3210	2371
8703	2372
4648	2373
4270	2374
867	2375
4576	2376
6342	2377
6	2378
4556	2379
5358	2380
4212	2381
2979	2382
3320	2383
6661	2384
2434	2385
6860	2386
1953	2387
5698	2388
193	2389
4914	2390
5366	2391
5829	2392
3976	2393
2140	2394
8531	2395
1126	2396
196	2397
5326	2398
8640	2399
4861	2400
61	2401
7553	2402
896	2403
7718	2404
5877	2405
5435	2406
1785	2407
7514	2408
8107	2409
2346	2410
8010	2411
4088	2412
20	2413
1984	2414
1857	2415
3381	2416
4501	2417
1590	2418
543	2419
5	2420
2847	2421
4795	2422
4241	2423
5129	2424
229	2425
8200	2426
7223	2427
427	2428
923	2429
7	2430
3244	2431
5785	2432
4369	2433
6277	2434
5833	2435
1	2436
6459	2437
162	2438
821	2439
4685	2440
4761	2441
34	2442
6178	2443
187	2444
135	2445
2720	2446
2212	2447
8188	2448
2110	2449
2203	2450
6182	2452
33	2453
3630	2454
5662	2455
4517	2456
5654	2457
2982	2458
3583	2459
8711	2460
8536	2461
8	2462
51	2463
970	2464
6670	2465
415	2466
39	2467
38	2468
6758	2469
2312	2470
4361	2471
562	2472
573	2473
738	2474
1750	2475
3696	2476
3775	2477
3627	2478
5342	2479
5266	2480
8770	2481
6533	2482
2781	2483
7176	2484
6389	2485
887	2486
4905	2487
3690	2488
5788	2489
4335	2490
3147	2491
271	2492
2719	2493
5543	2494
8514	2495
8776	2496
109	2497
1864	2498
2411	2499
987	2500
188	2501
5780	2502
4763	2503
1261	2504
1026	2505
1068	2506
1706	2507
4963	2508
4057	2509
1363	2510
5707	2511
4806	2512
2989	2513
5300	2514
4345	2515
7562	2516
8089	2517
6848	2518
137	2519
3130	2520
6805	2521
4807	2522
701	2523
1740	2524
2921	2525
8338	2526
3059	2527
2823	2528
2144	2529
190	2530
4982	2531
6318	2532
4198	2533
7511	2534
1278	2535
6526	2536
7213	2537
8389	2538
8628	2539
7317	2540
4866	2541
311	2542
6464	2543
5831	2544
3240	2545
485	2546
3676	2547
2034	2548
5046	2549
5965	2550
2100	2551
5824	2552
6617	2553
195	2554
1318	2555
6958	2556
7468	2557
8796	2558
6489	2559
6	2560
4319	2561
3214	2562
3197	2563
8459	2564
1563	2565
7630	2566
412	2567
2199	2568
7053	2569
8266	2570
4	2571
4996	2572
4423	2573
1330	2574
3022	2575
233	2576
4322	2577
7277	2578
2374	2579
8403	2580
5795	2581
4603	2582
7220	2583
3779	2584
262	2585
4208	2586
6	2587
4734	2588
2053	2589
5733	2590
4076	2591
6280	2592
3847	2593
26	2594
5998	2595
5520	2596
8397	2597
1200	2598
6941	2599
6799	2600
7830	2601
