104	3074	3	15.01
2105	12	4	11.45
104	3142	3	15.01
143	352	3	13.67
102	2105	7	40.67
101	789	5	6.41
102	1985	4	16.05
528	105	3	4.29
171	910	6	57.18
111	262	5	8.39
45	12	115	297.75
2367	12	3	7.38
12	4210	4	19.42
7	4010	4	20.37
104	1390	3	9.43
107	521	8	28.16
5415	112	3	23.07
107	588	6	19.12
129	192	6	18.43
102	2554	5	25.5
117	235	6	14.34
109	1921	3	13.51
245	4421	3	39.44
116	653	7	35.07
104	1285	4	13.99
276	129	4	14.14
1848	101	5	14.83
116	756	7	36.99
125	338	3	9.17
108	981	4	13.65
114	1343	4	19.89
514	106	3	4.47
202	176	3	13.44
368	101	8	6.3
744	14	4	4.14
111	440	18	98.61
112	796	3	8.99
12	2505	4	12.45
992	109	3	9.16
281	468	3	25.03
101	1807	3	5.65
108	2213	5	29.26
101	1635	5	13.08
101	1703	3	5.2
112	618	4	12.27
115	2508	7	58.24
111	1349	6	33.12
725	111	4	13.36
795	122	3	12.72
107	3692	3	17.45
420	456	3	27.51
1325	12	8	26.03
221	12	28	47.26
159	114	6	4.57
492	112	7	25.86
386	14	7	6.05
133	929	3	16.97
1588	1175	4	59.36
2624	101	3	8.17
806	204	5	47.79
108	1819	3	12.54
609	112	3	7.42
109	1074	3	9.43
103	614	3	4.79
101	2149	4	11.48
1367	345	3	33.63
104	3832	3	16.22
111	210	66	420.63
160	193	24	191.08
135	173	9	33.25
1573	119	4	24.31
7	1217	10	37.72
1277	12	5	10.41
102	627	12	45.72
101	2013	3	6.16
1118	109	6	28.32
1424	833	4	55.35
107	567	4	9.24
2675	14	3	8.97
141	860	4	26.36
129	151	5	7.46
128	7638	3	34.5
345	253	5	42.18
104	1419	4	14.99
108	745	6	22.21
117	114	68	117.04
845	101	5	7.04
1300	9	3	15.18
952	110	4	14.53
109	2048	3	13.51
415	101	11	15.89
1402	101	4	7.53
195	103	7	4.29
153	751	6	48.73
104	151	18	16.5
108	2025	5	27.99
114	318	12	50.5
103	858	15	86.41
8	467	3	8.93
2024	103	6	33.59
3647	14	3	11.07
147	182	5	18.86
111	1527	3	12.72
1436	169	3	26.38
7	504	12	26.54
330	12	8	5.12
111	1587	4	20.1
354	214	3	20.68
613	393	3	29.12
118	502	8	40.22
108	3214	3	16.34
101	607	11	24.49
199	12	20	15.84
3344	12	3	10.22
4647	110	3	19.81
271	116	3	4.61
128	6686	3	34.5
185	127	3	5.19
1665	14	5	15.24
675	14	9	20.75
109	1029	8	42.29
114	451	7	26.85
114	503	6	22.66
114	570	3	8.12
3549	123	3	24.68
410	106	6	13.63
1101	110	5	22.02
113	2307	3	15.82
7	5882	3	14.55
104	1336	4	14.47
115	2090	4	24.4
657	138	3	15.8
693	101	6	8.19
3709	121	3	23.1
125	312	3	8.63
102	2225	6	31.94
130	663	3	14.67
145	1068	3	20.9
104	4034	4	27.6
1143	12	5	9.38
101	1682	4	9.19
216	212	9	69.79
102	957	7	25.23
197	175	24	207.56
2061	111	3	14.75
102	2678	6	36.31
643	12	5	4.64
1697	12	4	9.16
107	719	3	6.75
463	5	3	16.03
129	962	7	52.47
107	821	5	17.55
986	101	8	20.46
101	1112	5	9.42
273	112	4	5.83
763	103	5	14.66
102	524	23	114.91
187	149	3	9.28
112	294	4	6.36
171	113	6	5.23
398	103	24	116.9
101	355	8	5.79
109	4743	4	34.93
105	191	7	4.64
1579	108	3	11.54
2070	101	3	6.16
238	112	7	14.17
1175	14	4	7.22
567	172	4	30.15
3554	134	3	26.89
512	110	4	9.48
103	158	10	4.99
114	960	4	17.29
1078	214	4	39.94
12	1467	3	4.41
434	5	6	39.9
502	139	6	37.36
107	2044	5	27.82
133	168	4	7.87
1279	120	4	22.33
1850	12	4	9.83
1351	105	3	9.22
1323	132	5	37.67
104	753	12	57.98
635	109	3	6.54
370	12	11	13.93
857	105	4	11.21
7	2348	5	19.59
168	696	3	21.89
137	413	3	12.48
102	1394	3	7.77
148	644	4	26.97
137	547	4	21.45
3850	103	3	16.07
119	106	111	198.58
2111	112	3	15.48
409	778	4	43.59
1939	14	4	11.68
342	108	17	71.67
101	1579	5	13.08
12	2885	3	8.15
112	346	7	20.86
2301	121	7	61.08
5992	9	3	30.86
113	327	10	36.76
109	1458	3	11.49
109	1534	4	18.43
6045	12	3	18.25
759	12	24	119.83
1735	107	3	11.92
104	1929	4	18.39
175	179	5	25.28
107	2134	3	13.66
111	665	4	12.63
7	1836	8	35.65
101	1416	6	16.34
166	168	3	10.13
102	181	34	88.7
647	5	3	18.26
108	3052	3	16.34
2250	120	3	18.79
1261	101	9	30.73
1221	207	6	66.19
421	110	8	26.46
116	358	3	6.33
104	2018	5	25.77
3047	101	3	9.1
411	108	3	3.84
926	101	5	7.74
109	1441	3	11.09
108	256	23	92.59
104	602	11	45.46
196	2072	7	87.39
608	114	3	8.42
833	108	4	12.66
1232	101	8	24.96
109	287	7	15.06
114	608	7	31.51
158	157	13	73.54
4131	101	3	11.73
108	1532	3	11.1
1890	101	3	5.65
114	742	7	34.69
325	14	8	6.18
430	12	18	44.99
7	912	12	43.64
198	168	4	18.81
614	5	4	26.26
122	638	3	11.38
101	252	12	8.12
108	3891	3	17.55
659	104	5	13.32
837	109	6	24.82
1060	105	3	7.98
222	539	4	34.01
7	609	35	205.98
104	4196	3	17.77
145	1265	3	21.9
101	573	9	15.6
304	484	3	25.76
101	506	9	13.28
39	306	4	22.24
101	403	9	9.77
7	2588	3	8.81
289	106	7	13.07
2304	101	3	6.73
214	101	49	134.19
7	2452	6	26.73
103	322	11	29.64
12	1376	3	4.08
308	112	4	6.86
101	2688	4	13.66
718	110	3	7.46
427	134	5	25.81
104	1761	3	10.73
116	282	3	4.83
559	108	3	5.49
12	178	36	49.94
338	112	3	4.28
1753	103	7	38.93
12	118	296	477.43
687	110	3	7.11
163	14	43	64.06
114	1623	5	29.68
109	1306	3	10.71
7	2091	4	11.47
120	257	5	13.13
564	12	9	15.12
102	431	10	26.03
101	1263	4	6.65
109	3932	3	19.52
112	208	26	106.95
101	1219	4	6.65
422	319	3	25.31
109	1744	4	19.11
2119	12	3	6.71
128	1346	3	18.75
104	1115	8	38.65
296	5	5	26.94
1681	101	5	13.9
884	134	3	16.97
112	648	5	18.12
102	1044	8	32.98
1567	101	3	4.79
724	112	10	53.31
135	439	3	12.73
160	428	3	17.84
101	1011	5	8.52
8	2926	6	55.97
101	1078	5	9.42
248	298	3	20.71
112	2039	4	22.46
2841	101	3	8.17
595	101	5	4.07
108	3518	3	17.55
1662	747	4	56.06
275	450	3	24.59
233	263	4	27.78
490	101	12	23.59
269	103	55	326.8
1424	3427	5	92.07
114	488	5	16.84
101	4420	3	11.73
103	830	5	15.75
114	405	4	10.15
2577	163	3	30.54
114	39	7	5.77
115	958	6	31.93
7	2711	3	8.81
104	160	21	33.62
7	2795	3	8.81
102	2063	7	38.51
164	639	3	20.73
109	2572	4	23.94
1866	101	3	5.65
102	1891	4	15.24
143	579	3	16.82
233	439	3	22.73
7	353	7	4.72
1464	101	4	8.03
2752	101	5	20.16
399	14	11	18.12
109	3240	3	16.74
160	116	6	5.96
108	641	8	31.89
125	414	5	22.13
220	104	16	38.44
142	109	13	4.95
112	2290	6	41.73
7	3916	4	17.82
1299	1050	3	40.41
7	4128	5	31.61
1347	12	4	7.05
3644	111	4	29.04
113	1558	4	20.64
140	3859	3	27.96
112	1335	3	11.99
126	1477	3	18.89
101	255	13	10.38
101	314	11	10.92
125	3560	3	24.96
434	349	3	26.15
104	668	4	9.2
153	206	3	10.63
948	108	8	39.47
314	110	6	12.99
663	112	8	36.92
822	101	4	3.95
102	3751	4	22.59
133	153	6	11.85
2679	101	3	8.17
1359	14	4	8.06
385	118	8	35.68
421	101	7	5.56
124	151	6	8.53
7	3470	3	10.91
201	103	7	5.07
107	860	8	36.91
463	349	3	26.52
180	353	4	27.17
107	995	4	13.89
102	5154	4	30.14
12	365	29	92.82
581	237	4	35.54
128	3253	4	36.47
113	173	26	88.79
2691	105	3	14.18
321	12	11	11.32
101	7589	3	18.27
126	142	7	8.41
968	12	4	4.93
1897	12	4	9.83
107	2539	3	14.4
1908	109	3	12.93
119	1152	3	14.32
249	1217	4	42.37
1117	12	4	5.88
111	857	4	14.77
3501	101	3	10.24
2384	101	3	7.4
107	657	5	15.22
7	3161	3	9.75
687	101	7	11.06
464	903	3	32.56
102	4694	4	25.18
166	4712	4	50.25
343	1561	3	34.43
103	1484	4	15.37
115	313	3	5.05
104	920	3	7.07
214	110	40	195.36
811	112	3	9.2
2800	14	3	8.97
109	360	4	6.54
103	260	11	23.49
114	847	4	16.27
939	103	3	6.94
3402	12	3	10.22
104	2274	3	12.45
2278	12	3	6.71
1152	12	4	6.24
618	1619	3	38.28
111	1680	3	13.64
109	2764	4	23.94
101	389	15	28.75
102	7451	3	22.6
562	117	4	14.4
636	12	6	7.26
4302	109	3	19.52
101	2286	3	6.73
112	3373	3	19.3
203	292	5	36.01
114	343	5	13.26
299	119	3	6.11
134	111	49	113.99
2073	105	3	11.98
128	384	5	23.45
1123	420	3	33.29
995	101	4	5.25
118	162	12	29.69
1213	14	3	3.91
2757	103	7	50.67
101	896	4	4.42
113	1695	5	29.33
115	2541	4	26.42
111	1250	3	11.57
490	110	4	9.16
101	1788	3	5.65
136	43	15	134.55
101	1668	5	13.9
101	7796	3	18.27
102	979	8	31.26
154	730	14	141.57
2360	101	4	12.48
16	167	8	21.93
869	112	8	42.49
1009	242	3	28.55
7	1364	11	47.99
101	3635	3	10.24
114	1108	4	18.48
112	2507	3	16.22
102	2267	3	10.71
12	724	7	11.81
483	2992	3	41.6
104	1314	6	27.17
141	821	3	17.71
181	252	3	16.1
12	932	4	4.66
116	978	5	25.63
104	1433	4	14.99
129	295	6	26.81
7	4131	4	20.37
373	139	4	19.07
109	3281	4	25.45
1302	14	3	4.47
261	14	22	43.23
102	673	14	61.41
101	2095	3	6.73
108	2552	3	14.5
102	621	14	58.42
7	1175	7	20.29
135	194	4	10.39
113	679	3	8.37
7	1259	7	21.15
143	441	3	15.08
114	2900	6	48.38
281	1469	3	32.44
101	822	9	22.19
143	592	3	16.98
101	762	8	16.6
108	5370	3	21.32
115	4202	5	48.38
104	3041	3	15.01
7	494	12	26.01
113	1900	4	22.08
138	159	5	11.81
101	2436	3	7.4
2761	12	4	13.63
103	899	4	11.13
252	105	5	4.4
109	685	5	16.31
114	301	32	200.37
127	1052	4	25.53
109	610	4	10.42
103	1019	4	12.15
128	135	47	212.52
756	104	4	9.91
380	12	12	17.64
104	295	12	32.16
2266	102	3	10.71
122	181	5	8.68
164	729	3	21.49
101	6751	3	18.27
102	2121	9	61.37
116	1713	3	15.77
107	1340	3	10.23
1510	103	3	9.69
313	406	3	24.89
599	249	3	25.61
103	1002	4	12.15
919	101	6	11.3
109	836	3	8.19
147	123	11	24.04
1125	112	3	10.99
337	101	9	7.41
115	1620	5	30.28
127	1795	5	41.09
166	2500	3	29.98
103	1766	4	16.65
318	14	8	6.03
102	4592	3	15.97
171	978	4	34.83
111	246	31	157.74
111	321	21	106.64
784	104	3	6.22
7	1156	13	59.02
108	2589	5	32.48
112	990	8	44.93
6001	12	3	18.25
8	4043	3	24.14
108	2385	4	22.16
7	1411	10	42.57
7	1583	9	39.08
120	743	3	11.73
2895	105	3	14.18
120	810	4	18.85
102	1026	5	14.89
177	158	4	15.94
101	1771	3	5.65
212	132	6	21.6
2954	1147	7	134.57
1101	101	5	9.42
111	4723	3	20.79
156	267	4	21.26
1398	3867	4	70.03
1085	101	10	34.15
569	108	3	5.49
2019	101	4	10.62
101	3416	4	16.91
101	5470	3	13.87
202	14	25	35.12
693	110	3	7.28
2316	14	3	8.18
117	369	6	21.22
125	247	11	52.32
7	2947	6	32.28
7	3007	5	23.41
107	1595	3	11.44
104	512	39	286.96
1016	149	5	41.29
5636	101	3	13.87
101	2193	3	6.73
102	3649	4	22.59
127	635	5	28.83
114	569	12	66.32
101	2344	3	7.4
1155	14	3	3.91
664	110	5	16.46
101	2269	5	17.07
104	4787	3	19.97
107	5746	3	21.21
2435	12	3	7.38
409	522	4	40.25
104	2802	3	14.02
465	128	3	12.22
1624	12	3	4.77
102	1654	9	51.96
101	2706	3	8.17
103	165	10	5.86
8	783	3	12.07
1601	105	3	10.42
108	1321	4	16.19
462	119	6	25.26
1218	12	4	6.63
104	1021	3	7.56
102	1356	3	7.41
652	101	9	17.95
381	16	3	9.99
105	192	8	6.69
512	101	19	57.98
1685	14	3	5.93
115	5135	4	38.7
111	1847	3	14.17
283	116	5	12.57
101	1173	4	6.26
958	116	3	12.15
102	387	27	123.67
1589	101	5	13.08
113	590	5	17.54
113	515	3	6.78
7	1989	3	6.77
157	372	4	24.69
109	1292	4	16.71
4743	12	3	13.84
2818	122	4	30.98
267	128	6	25.21
2710	102	4	19.24
103	1571	3	10.12
12	188	39	67.84
107	706	6	21.21
104	1739	4	16.84
443	1064	6	76.31
140	128	14	34.34
332	117	3	6.16
241	188	4	23.79
906	12	4	4.66
3682	105	3	16.38
256	12	15	15.25
104	1996	3	11.81
193	114	5	5.58
137	1116	3	18.78
2596	101	3	8.17
1854	14	4	10.91
5885	9	3	30.86
154	450	4	24.6
7	1666	8	33.69
2003	1273	3	44.36
101	298	18	30.37
1812	101	3	5.65
375	14	7	5.72
4073	110	3	19.81
7	1074	15	70.24
119	164	32	141.34
104	2493	3	13.18
1823	14	3	6.4
1279	117	5	28.81
101	3038	3	9.1
114	819	5	22.28
109	199	10	16.99
184	221	16	136.22
133	302	6	27.85
127	440	4	17.97
224	12	16	12.71
104	715	5	14.22
104	647	9	34.86
107	1730	3	11.92
102	464	5	7.44
108	2765	5	32.48
102	390	19	70.93
166	376	3	17.62
529	145	3	16.59
101	1128	5	9.42
549	106	4	8.41
4060	9	3	24.16
263	576	3	25.71
819	14	5	7.87
120	225	3	4.11
832	101	4	4.18
115	5713	3	24.54
3583	149	4	44.21
102	2754	5	27.23
103	1490	4	15.37
1292	12	5	10.99
102	2874	5	27.23
303	239	3	20.58
114	1716	3	14.79
7	3391	6	37.93
3193	117	4	30.4
2693	495	3	40.71
180	128	7	22.38
116	314	4	9.44
479	598	4	42.79
2102	399	3	37.75
114	1028	3	11.46
122	2131	3	19.38
152	629	6	45.9
108	1124	5	20.9
164	4713	4	49.87
556	102	4	5.82
3987	497	3	44.56
114	944	3	10.93
2669	105	4	21.84
8	739	15	112.93
828	105	4	11.21
107	1976	4	20.02
107	1908	3	12.44
1391	101	5	11.65
408	101	9	10.02
4091	9	4	36.16
188	164	3	11.39
112	1554	4	20.19
143	751	8	66.3
101	371	14	23.71
7	773	12	38.01
149	114	7	3.97
4	14	11	19.19
113	1271	3	11.97
639	293	4	38.84
198	127	3	5.77
278	2248	3	35.16
466	112	9	36.75
113	1408	3	12.71
109	317	5	8.94
133	285	4	14.89
130	1233	3	18.65
133	226	9	41.28
101	3031	3	9.1
242	8	3	4.66
103	468	4	6.39
108	1551	3	11.54
224	221	3	17.14
115	372	41	320.68
104	694	6	18.87
107	1855	4	19.19
7	2313	4	12.35
204	104	17	37.44
314	128	3	9.84
370	2	5	13.65
1498	520	3	36.7
563	105	4	8
508	120	3	9.37
130	543	4	20.39
332	107	6	12.36
12	513	9	13.58
103	1181	3	8.27
101	3796	3	10.24
12	461	9	11.61
140	250	38	327.44
104	1965	3	11.81
279	1578	3	32.9
312	109	4	5.51
116	507	3	8.23
141	474	4	21.25
111	2478	4	24.38
116	389	3	6.75
101	1443	3	4.09
193	155	3	10.68
2429	101	3	7.4
121	778	4	18.85
700	101	5	5.34
135	813	3	16.7
196	247	17	155.47
3955	101	4	19.45
129	136	34	132.13
1754	116	3	15.77
266	112	5	8.85
125	446	5	22.88
351	109	9	27.48
113	763	6	26.68
120	864	11	79.33
107	2890	5	32.31
135	230	5	18.24
102	761	3	4.53
118	1199	4	21.56
112	869	3	9.65
109	3375	4	27.34
101	1893	4	9.86
510	12	6	5.16
101	2073	3	6.16
138	277	3	10.26
7	386	40	180.51
1830	109	3	12.93
108	5352	3	21.32
122	111	63	107.45
107	1341	3	10.23
102	3379	4	22.59
626	108	4	10.15
147	167	6	22.38
363	103	10	27.69
159	170	11	63.41
271	14	9	5.71
104	517	15	66.73
107	1598	8	49.55
7	5000	3	14.55
7	2930	3	9.75
114	519	8	35.34
103	679	3	5.23
111	1288	5	24.8
7	6437	3	18.97
144	1019	3	20.45
120	1890	3	17.54
132	7	682	4330.98
140	3632	3	27.96
101	978	7	15.92
102	1667	5	20.72
118	135	22	41.83
359	12	24	65.24
182	203	3	13.84
154	758	3	20.15
758	12	8	16.55
111	445	3	5.55
7	1458	10	44.56
251	111	4	4.91
101	1742	7	25.27
1444	12	3	4.08
116	720	9	52.02
116	644	3	9.65
3104	101	3	9.1
4428	14	3	12.57
141	791	4	25.73
104	1200	8	39.67
1848	110	3	13.21
108	982	8	39.47
744	108	4	11.54
151	106	20	24.72
914	118	4	19.55
151	159	4	11.51
514	103	4	6.98
126	1094	3	17.03
206	519	4	32.46
108	2303	4	21.09
102	849	6	18.05
101	1789	5	14.83
4834	6212	3	68.97
7	1381	6	17.63
113	1054	3	11.02
412	309	3	24.92
111	364	5	12.07
794	155	4	30.91
941	101	4	4.68
108	879	4	12.98
102	2270	4	16.96
109	1760	12	97.79
101	3438	3	10.24
102	4263	3	15.97
125	281	6	23.63
101	3590	3	10.24
1039	102	8	32.98
104	1131	5	18.74
104	1235	4	13.99
107	283	10	26.15
108	7809	3	25.79
102	5589	3	18.15
102	5641	4	30.14
103	696	4	9.25
109	861	8	38.96
313	126	15	95.12
114	472	5	16.43
692	109	7	28.15
223	122	4	8
203	163	12	81.74
1407	12	3	4.08
440	262	3	23.87
711	308	4	40.5
144	4261	3	31.18
104	368	10	28.45
583	109	3	6.1
209	131	4	11.15
114	2658	6	48.38
319	101	17	29.76
182	106	14	24.06
455	381	4	38.42
970	101	17	77.72
199	16	3	4.96
113	1826	7	48.91
1614	108	3	11.54
566	110	4	10.19
400	151	3	15.68
155	136	5	10.48
7	6541	3	18.97
133	775	9	69.06
840	109	3	8.19
133	835	3	16.47
111	3683	3	19.22
107	1190	7	35.27
681	12	11	27.05
117	144	12	16.55
1713	150	3	24.89
102	4442	3	15.97
114	1486	4	21.01
1571	117	8	60.82
104	1560	4	16.17
7	4008	5	31.61
105	1677	3	10.89
602	2776	5	77.46
1154	101	4	6.26
606	9	3	10.44
1835	114	4	23.08
946	112	12	78.64
124	2629	4	33.17
7	1306	7	22.09
111	228	30	142.57
6936	6650	3	73.47
2032	101	5	15.87
662	965	3	35.37
674	110	23	162.98
2187	112	3	15.48
186	136	16	83.44
1744	103	4	16.65
327	112	5	11.22
116	417	3	7.13
2315	9	5	39.13
7	3495	4	17.82
124	192	10	36.18
118	5667	3	26.21
109	1365	7	39.43
12	348	12	15.69
117	642	6	28.21
526	101	8	10.81
12	549	19	61.11
120	525	7	34.39
113	104	80	37.62
321	221	13	129.09
145	337	4	20.56
7	1640	9	39.08
107	4171	3	19.01
12	2700	4	13.63
101	1536	3	4.79
12	4769	3	13.84
222	234	3	17.64
128	2544	3	23.08
594	126	4	19.77
104	2475	3	13.18
1550	105	4	16.38
2083	12	3	6.14
506	105	4	7.17
101	268	19	29.87
347	102	11	25.99
102	1513	6	25.44
3287	12	3	9.08
608	101	5	4.26
7	4319	4	20.37
2445	14	3	8.18
7	2214	5	18.18
1611	101	4	8.58
101	5102	3	13.87
108	1600	5	24.98
3313	110	3	17.02
766	112	4	13.98
102	3726	3	14.43
133	331	3	10.64
109	235	5	5.4
218	108	5	4.28
4313	14	4	20.59
115	187	5	5.98
364	14	10	13.11
104	975	8	35.95
108	1291	3	9.98
103	263	8	12.93
133	376	6	30.99
659	119	4	16.67
1308	104	3	9.07
101	388	19	45.47
102	1106	4	10.87
4462	12	3	11.71
101	589	6	6.51
108	4163	3	19.11
105	107	167	164.54
2237	12	3	6.71
315	150	9	62.29
804	122	3	12.94
107	2464	6	40
113	414	3	5.52
104	3546	5	35.35
529	102	6	12.44
102	550	5	8.95
494	135	7	43.63
3200	12	3	9.08
102	416	25	114.07
112	326	6	15.3
112	275	4	5.98
1505	626	4	53.15
393	14	11	17.44
107	790	4	11.95
12	164	33	28.23
108	526	10	40.24
2329	103	6	37.22
1204	103	3	8.27
163	116	5	4.1
6713	117	3	29.94
3157	117	4	30.4
104	1827	3	11.24
124	502	5	24.21
1766	111	3	13.64
7	5284	3	14.55
180	302	6	43.6
7	3162	3	9.75
141	255	4	15.44
338	12	10	9.71
102	4695	4	25.18
972	104	3	7.31
112	2939	3	18.07
12	290	9	5.14
107	2538	4	22.02
5772	116	3	25.19
7	1941	11	69.55
126	464	3	11.58
112	151	10	8.15
161	134	4	7.17
281	965	5	55.12
104	4190	3	17.77
1886	108	3	12.54
101	567	8	11.81
112	1419	4	18.99
102	1232	10	51
111	5650	3	23
7	2450	8	44.39
129	1827	3	21.1
289	104	6	8.55
103	261	20	66.37
127	290	3	9.17
12	1558	6	18.15
194	107	98	619.14
308	12	11	10.42
103	210	6	4.02
129	1872	3	21.1
314	109	4	5.6
107	1834	6	34.91
133	250	11	58.97
108	1518	5	24.16
7	847	15	60.37
1623	101	4	8.58
141	4148	3	29.71
714	14	6	9.91
102	1487	5	19.05
112	1336	4	18.45
164	331	4	24.46
471	118	30	244.3
1387	112	3	12.37
459	112	6	19.31
1654	101	4	9.19
176	108	9	9.73
101	1478	3	4.43
101	1582	5	13.08
101	1530	5	12.33
6642	103	3	24.28
104	1872	3	11.24
7	5539	3	14.55
1796	102	3	9.53
7	3621	5	26.29
241	8	3	4.66
108	152	23	38.06
157	139	30	177.12
140	115	56	189.94
12	6546	3	18.25
140	226	5	19.27
12	366	58	323.74
108	317	4	5.26
140	285	7	36.84
112	962	4	15.87
3440	12	4	16.88
8	4091	4	36.13
482	12	12	23.01
121	111	72	136.57
135	195	5	15.08
7	1108	10	36.36
333	393	4	36.02
351	273	5	43.47
395	2094	8	120.81
7	1260	9	32.73
102	2522	4	18.01
1677	108	3	12.02
142	101	38	6.56
220	106	14	32.97
2377	101	5	18.47
129	294	4	14.59
2544	251	3	34.95
728	103	27	194.99
2356	14	3	8.18
104	1510	6	28.98
1013	101	8	21.24
937	121	3	13.53
112	3457	4	29.14
883	112	3	9.65
147	185	7	31.38
391	103	10	28.98
109	730	14	80.05
12	1643	3	5.18
108	2032	5	27.99
12	1695	3	5.18
168	118	5	6.03
237	16	5	15.51
3228	123	3	23.45
107	1112	3	9.25
3960	101	3	11.73
115	972	9	56.54
107	1324	4	16.06
104	294	7	11.75
282	281	4	31.01
101	643	6	7.3
102	2073	5	22.8
101	821	4	3.95
1559	12	5	13.04
